"File","Dataset","Benchmark_Value","New_Value","Value_Diff_Pct","Benchmark_Time","New_Time","Time_Speedup","Benchmark_Mem","New_Mem","Mem_Reduction","Status"
"Insects_birds_and_traffic.wav","Acoustic_index_users_guide_example_recordings",163.762451171875,163.762451171875,0,0.0529649257659912,0.0296690464019775,1.78519137583272,214.6,58.8,72.6001863932898,"PASS"
"Katydid_chorus.wav","Acoustic_index_users_guide_example_recordings",152.648162841797,152.648178100586,9.99605148515755e-06,0.0432541370391846,0.0294320583343506,1.46962664139266,203.5,58.8,71.1056511056511,"PASS"
"Laughing_falcon.wav","Acoustic_index_users_guide_example_recordings",151.887893676758,151.887893676758,1.30986058991792e-13,0.0534958839416504,0.0283291339874268,1.88836990094344,203.5,58.8,71.1056511056511,"PASS"
"Nocturnal_forest_Gabon.wav","Acoustic_index_users_guide_example_recordings",151.44123840332,151.441192626953,3.02271477422478e-05,0.0692501068115234,0.038189172744751,1.81334398821304,211.8,67.1,68.3191690273843,"PASS"
"Nocturnal_forest_New_Caledonia.wav","Acoustic_index_users_guide_example_recordings",150.475082397461,150.475082397461,3.77759679244855e-14,0.0504860877990723,0.0441708564758301,1.14297280666717,225.6,69.8,69.0602836879433,"PASS"
"Nocturnal_forest_Okinawa.wav","Acoustic_index_users_guide_example_recordings",154.017715454102,154.017700195312,9.90716518800257e-06,0.0768008232116699,0.0382480621337891,2.00796638906897,226.5,67.1,70.3752759381898,"PASS"
"Nocturnal_shrubland_New_Caledonia.wav","Acoustic_index_users_guide_example_recordings",150.88720703125,150.887252807617,3.03381367368138e-05,0.0463550090789795,0.0421271324157715,1.1003599443105,225.6,69.8,69.0602836879433,"PASS"
"Orthoptera.wav","Acoustic_index_users_guide_example_recordings",152.977813720703,152.97770690918,6.9821577865417e-05,0.0931150913238525,0.0406119823455811,2.29279847832851,226.5,67.1,70.3752759381898,"PASS"
"Oyster_bed_spring.wav","Acoustic_index_users_guide_example_recordings",154.296508789062,154.296508789062,3.3156341239494e-13,0.0524430274963379,0.0473079681396484,1.10854533725759,225.6,69.8,69.0602836879433,"PASS"
"Oyster_bed_summer.wav","Acoustic_index_users_guide_example_recordings",172.166473388672,172.166412353516,3.54512438817852e-05,0.0802769660949707,0.0452950000762939,1.77231407351261,229.1,69.8,69.5329550414666,"PASS"
"Pasture_with_insect.wav","Acoustic_index_users_guide_example_recordings",160.86979675293,160.869689941406,6.63962570389668e-05,0.0570681095123291,0.0317738056182861,1.79607410575603,218.2,58.8,73.0522456461961,"PASS"
"Predawn_forest_Peru.wav","Acoustic_index_users_guide_example_recordings",155.354370117188,155.354354858398,9.82192490792544e-06,0.0528008937835693,0.0359799861907959,1.46750733876258,203.5,58.8,71.1056511056511,"PASS"
"Quiet_Brazil.wav","Acoustic_index_users_guide_example_recordings",148.836929321289,148.836929321289,3.81917438904576e-14,0.0746250152587891,0.0399279594421387,1.86899146115722,211.8,67.1,68.3191690273843,"PASS"
"Quiet_Panama.wav","Acoustic_index_users_guide_example_recordings",150.562149047852,150.562088012695,4.05381811181025e-05,0.0552968978881836,0.0318610668182373,1.73556328806076,214.6,58.8,72.6001863932898,"PASS"
"Rain_in_forest_Brazil.wav","Acoustic_index_users_guide_example_recordings",153.016845703125,153.016845703125,0,0.073868989944458,0.0417020320892334,1.7713522877349,211.8,67.1,68.3191690273843,"PASS"
"Rain_in_forest_Gabon.wav","Acoustic_index_users_guide_example_recordings",172.453002929688,172.453002929688,2.96655182024204e-13,0.072458028793335,0.0406148433685303,1.78402827104038,222.9,67.1,69.8968147151189,"PASS"
"Rain_underwater.wav","Acoustic_index_users_guide_example_recordings",158.012603759766,158.012603759766,2.33830855136716e-13,0.0500819683074951,0.045961856842041,1.08964197159427,225.6,69.8,69.0602836879433,"PASS"
"Shotguns.wav","Acoustic_index_users_guide_example_recordings",231.489074707031,231.48908996582,6.59158076363071e-06,0.0384900569915771,0.0225341320037842,1.70807808284399,211.4,52,75.4020813623463,"PASS"
"Small_stream.wav","Acoustic_index_users_guide_example_recordings",153.378448486328,153.378372192383,4.9742285146152e-05,0.0891509056091309,0.0444021224975586,2.00780729826672,205.4,69.7,66.0662122687439,"PASS"
"Synthesised_ACI_2.wav","Acoustic_index_users_guide_example_recordings",196.981536865234,196.981521606445,7.74630401196289e-06,0.0656988620758057,0.0415980815887451,1.57937240292306,226.4,67.1,70.3621908127209,"PASS"
"Synthesised_ACI_3.wav","Acoustic_index_users_guide_example_recordings",208.566207885742,208.56623840332,1.46320818858011e-05,0.0756371021270752,0.0416619777679443,1.81549475515471,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ACI_4.wav","Acoustic_index_users_guide_example_recordings",215.916687011719,215.916748046875,2.82679198346962e-05,0.0741419792175293,0.0427529811859131,1.7341943686949,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ACI_5.wav","Acoustic_index_users_guide_example_recordings",220.276824951172,220.276916503906,4.15625812118943e-05,0.0735430717468262,0.0416100025177002,1.76743732989543,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ADI_AEve_5.wav","Acoustic_index_users_guide_example_recordings",155.295272827148,155.295288085938,9.82566256592337e-06,0.0819249153137207,0.0412709712982178,1.98504936367365,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ADI_AEve_Hf_2.wav","Acoustic_index_users_guide_example_recordings",151.313018798828,151.313003540039,1.00842538665492e-05,0.0468800067901611,0.0425901412963867,1.10072437806489,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ADI_AEve_Hf_3.wav","Acoustic_index_users_guide_example_recordings",154.462326049805,154.462326049805,2.02404567980956e-13,0.0738608837127686,0.043287992477417,1.70626724607987,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_ADI_AEve_Hf_4.wav","Acoustic_index_users_guide_example_recordings",154.266403198242,154.266387939453,9.89119377077816e-06,0.0775680541992188,0.0435810089111328,1.7798590747954,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Baseline.wav","Acoustic_index_users_guide_example_recordings",158.240615844727,158.240646362305,1.92855529130521e-05,0.0706110000610352,0.0426938533782959,1.65389147321454,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Bio_2.wav","Acoustic_index_users_guide_example_recordings",155.751861572266,155.751846313477,9.7968584631667e-06,0.0789399147033691,0.0418868064880371,1.88460093576039,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Bio_3.wav","Acoustic_index_users_guide_example_recordings",158.767318725586,158.767303466797,9.61078718329732e-06,0.0744040012359619,0.0442230701446533,1.68247028061568,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Bio_4.wav","Acoustic_index_users_guide_example_recordings",156.149551391602,156.149612426758,3.90876280333374e-05,0.0730648040771484,0.0442018508911133,1.65298064683165,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Bio_5.wav","Acoustic_index_users_guide_example_recordings",156.685211181641,156.685195922852,9.73850009002644e-06,0.0754809379577637,0.0420567989349365,1.79473806540853,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Ht_2.wav","Acoustic_index_users_guide_example_recordings",306.929443359375,306.929443359375,0,0.0713798999786377,0.0434958934783936,1.64107216268808,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Ht_3.wav","Acoustic_index_users_guide_example_recordings",325.890594482422,325.890625,9.36436292669969e-06,0.0777509212493896,0.04203200340271,1.8498028872061,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Ht_4.wav","Acoustic_index_users_guide_example_recordings",337.647216796875,337.647247314453,9.03830288148326e-06,0.0723960399627686,0.0417811870574951,1.73274253465188,223,67.1,69.9103139013453,"PASS"
"Synthesised_Ht_5.wav","Acoustic_index_users_guide_example_recordings",223.72151184082,223.721527099609,6.82043905817854e-06,0.081974983215332,0.040687084197998,2.01476672096757,223,67.1,69.9103139013453,"PASS"
"Synthesised_NDSI_2.wav","Acoustic_index_users_guide_example_recordings",152.326675415039,152.326721191406,3.00514451061301e-05,0.0719120502471924,0.041935920715332,1.71480795033316,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_NDSI_3.wav","Acoustic_index_users_guide_example_recordings",160.509323120117,160.509384155273,3.802592601009e-05,0.0741300582885742,0.0424840450286865,1.74489171731457,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_NDSI_4.wav","Acoustic_index_users_guide_example_recordings",154.244049072266,154.244018554688,1.978525504098e-05,0.064000129699707,0.0419819355010986,1.52446829656132,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_NDSI_5.wav","Acoustic_index_users_guide_example_recordings",152.137985229492,152.137985229492,1.30770737967063e-13,0.0808730125427246,0.0417191982269287,1.93850831223605,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_NDSI_6.wav","Acoustic_index_users_guide_example_recordings",151.620910644531,151.620956420898,3.01913286555943e-05,0.076815128326416,0.0407118797302246,1.88679886154675,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_NDSI_7.wav","Acoustic_index_users_guide_example_recordings",156.260467529297,156.260482788086,9.76497075048897e-06,0.0745170116424561,0.0418610572814941,1.78010342981467,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Silence.wav","Acoustic_index_users_guide_example_recordings",150.058822631836,150.058822631836,3.78807576014849e-14,0.0781600475311279,0.0401678085327148,1.94583798285809,222.9,67.1,69.8968147151189,"PASS"
"Synthesised_Total_white_noise.wav","Acoustic_index_users_guide_example_recordings",150.090515136719,150.090515136719,1.70427414844056e-13,0.0688309669494629,0.0418660640716553,1.64407542184181,222.9,67.1,69.8968147151189,"PASS"
"Temperate_birds.wav","Acoustic_index_users_guide_example_recordings",153.996566772461,153.996612548828,2.9725576413852e-05,0.0721819400787354,0.0411601066589355,1.75368690554803,222.9,67.1,69.8968147151189,"PASS"
"Temperate_dawn_chorus_New_Zealand.wav","Acoustic_index_users_guide_example_recordings",151.696105957031,151.696136474609,2.01175753248667e-05,0.0536749362945557,0.0309510231018066,1.73418940362662,214.6,58.7,72.6467847157502,"PASS"
"Temperate_dawn_chorus_USA.wav","Acoustic_index_users_guide_example_recordings",151.577896118164,151.577896118164,3.75011266923082e-14,0.0611519813537598,0.0403521060943604,1.51545947095699,203.5,58.8,71.1056511056511,"PASS"
"Temperate_pond_at_night.wav","Acoustic_index_users_guide_example_recordings",161.814605712891,161.814605712891,2.2833675672691e-13,0.0839638710021973,0.0449719429016113,1.8670278752664,214.7,69.9,67.4429436422916,"PASS"
"Tropical_dawn_chorus_1_Peru.wav","Acoustic_index_users_guide_example_recordings",159.246505737305,159.246490478516,9.58186762371407e-06,0.0543229579925537,0.0326030254364014,1.66619377390363,218.4,58.8,73.0769230769231,"PASS"
"Tropical_dawn_chorus_2_Peru.wav","Acoustic_index_users_guide_example_recordings",155.832336425781,155.832336425781,1.64147821139462e-13,0.0583839416503906,0.0356581211090088,1.63732523853143,203.6,58.8,71.1198428290766,"PASS"
"Tropical_dawn_chorus_3_Peru.wav","Acoustic_index_users_guide_example_recordings",151.712951660156,151.712936401367,1.00576705150955e-05,0.0539109706878662,0.0306859016418457,1.75686448184234,203.6,58.8,71.1198428290766,"PASS"
"Tropical_dawn_chorus_Brazil.wav","Acoustic_index_users_guide_example_recordings",156.49201965332,156.492034912109,9.75052236461764e-06,0.0731511116027832,0.0443360805511475,1.64992283245231,211.9,67.1,68.3341198678622,"PASS"
"Tropical_dawn_chorus_Panama.wav","Acoustic_index_users_guide_example_recordings",154.219161987305,154.219161987305,2.02723708069546e-13,0.0529289245605469,0.0309319496154785,1.71114091476668,214.6,58.8,72.6001863932898,"PASS"
"Vireo_and_traffic.wav","Acoustic_index_users_guide_example_recordings",153.346420288086,153.346435546875,9.95053485890997e-06,0.0580198764801025,0.0318920612335205,1.81925765334729,203.6,58.8,71.1198428290766,"PASS"
"Waves_on_rocks_2.wav","Acoustic_index_users_guide_example_recordings",150.719268798828,150.719223022461,3.0371940786757e-05,0.0394439697265625,0.0291781425476074,1.3518327858672,198.1,53.3,73.0943967693084,"PASS"
"Waves_underwater.wav","Acoustic_index_users_guide_example_recordings",165.100936889648,165.100967407227,1.84841946546453e-05,0.0773570537567139,0.0476429462432861,1.62368324917805,207.2,69.8,66.3127413127413,"PASS"
"Wind_and_birds_New_Zealand.wav","Acoustic_index_users_guide_example_recordings",172.212936401367,172.212951660156,8.86041988500165e-06,0.054250955581665,0.0317978858947754,1.7061183174627,218.2,58.7,73.0980751604033,"PASS"
"Wind_at_coast_2.wav","Acoustic_index_users_guide_example_recordings",150.20329284668,150.203262329102,2.03175162536481e-05,0.0784962177276611,0.0426249504089355,1.84155563759215,211.8,67.1,68.3191690273843,"PASS"
"Wind_in_field.wav","Acoustic_index_users_guide_example_recordings",153.925689697266,153.925720214844,1.98261757446326e-05,0.0642340183258057,0.0332779884338379,1.93022539368669,214.7,58.8,72.6129482999534,"PASS"
"MINAMISOMA_20241227_060000.wav","SamData",154.04248046875,154.042465209961,9.90557216169698e-06,0.086467981338501,0.044849157333374,1.92797337742078,214.6,69.8,67.4743709226468,"PASS"
"MINAMISOMA_20250117_060000.wav","SamData",154.173309326172,154.173324584961,9.89716638729689e-06,0.0795948505401611,0.0456278324127197,1.74443637427695,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20250501_070000.wav","SamData",150.867050170898,150.866973876953,5.05703165798965e-05,0.0527269840240479,0.0453250408172607,1.16330803179262,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20250717_060000.wav","SamData",156.876159667969,156.876174926758,9.72664606209133e-06,0.0486481189727783,0.0499529838562012,0.973878139348409,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20250813_080000.wav","SamData",141.967102050781,141.967102050781,1.80179338155497e-13,0.0674588680267334,0.0464251041412354,1.45306874964693,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20250813_140000.wav","SamData",129.639038085938,129.639038085938,3.94627094817024e-13,0.0466310977935791,0.0475537776947021,0.980597127171542,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20251004_140000.wav","SamData",150.615203857422,150.615188598633,1.0130975350026e-05,0.162837028503418,0.0443849563598633,3.6687436883608,229.2,69.8,69.5462478184991,"PASS"
"MINAMISOMA_20251004_230000.wav","SamData",152.074188232422,152.074188232422,7.47574845166118e-14,0.0458500385284424,0.0461130142211914,0.994297148056998,229.2,69.8,69.5462478184991,"PASS"
"SENBARUOP_20170522_070000.wav","SamData",144.847106933594,144.847106933594,1.76596820115232e-13,0.0603158473968506,0.0538430213928223,1.12021661928673,256.8,97.4,62.0716510903427,"PASS"
